MAE,MSE,RMSE,MAPE,sMAPE,QLIKE,R2,HitRate,N,AssetClass,Ticker,Horizon
0.02490282177259227,0.0009331080363662271,0.030546817123330985,25.47527667022219,23.481082604125067,-3.395355659560765,-0.7388058770524804,49.25373134328358,336,forex,USDCHF,336
0.044887969200666164,0.002945504926106134,0.054272506171229404,44.318112413458216,34.87502167348918,-3.2001569995853685,-1.4252421684997763,46.59248956884562,720,forex,USDCHF,720
0.046229599352006316,0.0021543133401863497,0.0464145811161358,34.67550413995881,41.985429721582065,-2.5369622820742856,-124.82297957334445,45.45454545454545,12,forex,USDJPY,12
0.03011751165722755,0.0011486598981932637,0.033891885432847546,24.87136464437548,28.891780635410598,-3.114152448194485,-1.82153224542565,54.736842105263165,96,forex,USDJPY,96
0.030614239911172663,0.0015912438652175287,0.03989039815817246,24.62330063880749,28.525715966973486,-3.1171816144147644,-0.6281962077835821,52.879581151832454,192,forex,USDJPY,192
0.056785075656234106,0.0050994003151574345,0.07141008552828819,35.41859994912422,45.33353754220383,-1.9527108045615265,-1.3188868073279045,48.656716417910445,336,forex,USDJPY,336
0.05804163845670991,0.005183402453085721,0.0719958502490645,36.28078128669333,46.61777312365656,-1.872008633081093,-1.6294471361067302,50.90403337969403,720,forex,USDJPY,720
0.04796287377768877,0.003381061743357056,0.058146897968482,5.958050453723796,6.227870584000228,0.5324391965038943,-1.054542441630061,63.63636363636363,12,crypto,ADAUSD,12
0.21886162834747402,0.08001052099138618,0.28286131052405555,39.63736530132182,29.13464490176511,0.49802393693423314,-1.1098643864984878,51.578947368421055,96,crypto,ADAUSD,96
0.3345561396249385,0.161106315465495,0.40138051206491704,66.9859891163045,44.12123077815092,0.45830370167098783,-2.772008199407248,51.832460732984295,192,crypto,ADAUSD,192
0.3834266449848929,0.18980652271350307,0.4356679041580904,75.32755752077728,49.50214240965946,0.4814288324825795,-2.7471353087822643,52.23880597014925,336,crypto,ADAUSD,336
0.39762400924843627,0.22545557606444463,0.47482162552314805,64.30479847030698,45.91602101457858,0.7563216968731795,-0.42561314547972695,49.791376912378304,720,crypto,ADAUSD,720
0.24694268208724798,0.06547561763253819,0.2558820385109869,38.42113172470618,31.616398725675637,0.3731634386782093,-8.54051724503296,90.9090909090909,12,crypto,BCHUSD,12
0.2832985049963132,0.1253740004821634,0.35408191210814965,55.24481467005532,36.424836004807524,0.658602000995505,-0.6345191197460063,57.89473684210527,96,crypto,BCHUSD,96
0.3260649600195136,0.15228867888167358,0.3902418210311058,61.96356129337628,41.39157124953509,0.613577293341231,-1.2641186390490828,50.78534031413613,192,crypto,BCHUSD,192
0.3706285514250985,0.18006085925144613,0.4243357859660744,71.48444023043291,47.14737490805517,0.5463463456989442,-2.2400801302186046,51.64179104477612,336,crypto,BCHUSD,336
0.3957993347796675,0.19390487535748,0.440346312982725,76.63476696896478,50.230777593892284,0.5057825818586582,-3.456670837479723,50.76495132127955,720,crypto,BCHUSD,720
0.19482538020392945,0.0380303311955493,0.19501366925307903,35.64282228668817,30.21841784913903,-0.048352425998852,-41.81939427159828,81.81818181818183,12,crypto,BNBUSD,12
0.4753132715715849,0.2590482801689203,0.5089678576972423,116.10806645649323,65.68040993822792,0.2776499904945759,-5.876081622264965,56.84210526315789,96,crypto,BNBUSD,96
0.7387590471147005,0.6494769473451654,0.8059013260599373,182.2377519722397,86.20641648625801,0.5540140721487994,-24.20276449966786,51.30890052356021,192,crypto,BNBUSD,192
1.02337503478568,1.2338373856510165,1.110782330454989,255.11563226574063,101.94604586475637,0.8683779258398102,-55.053945864718784,51.04477611940299,336,crypto,BNBUSD,336
1.5724691747929478,2.8799103424837944,1.6970298590430855,412.57419528368393,121.7271758736942,1.4036958684012981,-95.62909594512898,49.09596662030598,720,crypto,BNBUSD,720
